"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"amattoso","https://www.tripadvisor.co.id/Profile/amattoso","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg","Sao Paulo, SP","5","Feb 2018 • Sendiri","Fantástico","Super mergulho com Whale Sharks, interação positiva entre pescadores e os tubarões, WWF estuda e monitora a area, e orienta população local em relação ao bicho.<br /><br />Maravilhoooosa experiência!!!","Sendiri","0","","Ditulis pada 22 Februari 2018","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"MAKSIM M","https://www.tripadvisor.co.id/Profile/121maximm","https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/90/avatar.jpg","St. Petersburg, Rusia","5","Agu 2017 • Teman","Волшебная Индонезия","Плавание с китовыми акулами-одно из впечатляющих событий и эмоциональных взрывов ощущений и эмоций,которые случались со мной.В заливе плавают около 12 акул,но встреча с ними абсолютно негарантирована,наш гид использовал небольшую хитрость-зная,что рыбаки с рыболовных платформ прикармливают акул мальками,поэтому на лодке мы отправились опплывать все платформы в заливе,через 1.5 часа,когда шансов почти не было-СВЕРШИЛОСЬ ЧУДО!4 плавающих акулы вокруг платформы.Маски и ласты надо брать с собой заранее,словами это не описать-тут надо плавать и видеть!ОДНОЗНАЧНО РЕКОМЕНДУЮ К ПОСЕЩЕНИЮ,ПОЛНОСТЬЮ БЕЗОПАСНО,НЕЖАЛКО НИКАКИХ ДЕНЕГ!","Teman","0","https://media-cdn.tripadvisor.com/media/photo-o/10/af/9f/4f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/af/9f/31/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/af/9f/1e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/af/9e/fc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/10/af/9e/df/caption.jpg","Ditulis pada 17 September 2017","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Goldstone888","https://www.tripadvisor.co.id/Profile/Goldstone888","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","Hong Kong, Cina","1","Agu 2017 • Pasangan","Bencana Ekowisata","Ribuan Hiu Paus berkumpul di daerah kecil ini sebelum menyebar ke seluruh dunia untuk mempropagandakannya. . . . . tetapi 90% + dilukai oleh baling-baling propelling dari kapal turis yang membiarkan klien-klien TripAdvisor (dan sejenisnya) snorkeling bersama mereka. Haruskah kita terlibat dalam hal ini?","Pasangan","0","","Ditulis pada 22 Agustus 2017","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"NOTCROPPED.WORLD","https://www.tripadvisor.co.id/Profile/NOTCROPPED","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","Amerika Serikat","4","Jun 2017","Whale sharks!","Great place to swim/dive with whale sharks. Takes a lot of time and effort to get there, but swiming with huge whale sharks brings all the joy! No infrastructure, so get ready to be patient and pay a lot! ","","0","https://media-cdn.tripadvisor.com/media/photo-o/0f/77/05/ec/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/77/05/eb/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/77/05/ea/photo0jpg.jpg","Ditulis pada 3 Juni 2017","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Chris B","https://www.tripadvisor.co.id/Profile/846ChrisB846","https://media-cdn.tripadvisor.com/media/photo-s/03/28/07/2e/chris-b.jpg","Haghorst","1","Okt 2016 • Pasangan","Grote teleurstelling!!","We hadden ontzettend veel zin in het zwemmen met de whale sharks en hadden vanuit Wamena een vlucht genomen naar Nabire en daarna onze intrek genomen in Nasuntara II hotel.<br />De volgende dag hadden we Merry Yoweni gebeld voor een excursie naar de whale sharks, zij was in Jayapura, maar Kris, haar man kwam naar ons hotel.<br />Hij had het heel druk met allerlei zaken maar zou voor ons de excursie regelen met lokale vissersmannen en de 4,5 miljoen roepia voor deze dag kwam vooral aan de lokale mensen ten goede.<br />De volgende morgen werden we om 6.00 opgehaald door 2 mannen, de lunch bracht Kris later(hij had zich verslapen), een paar witte broodjes, water en een pot pindakaas.<br />De rit, 2 uur,  naar het vissersdorp ging via de lokale markt waar een enorme hoeveelheid betelnoten werden ingekocht, de hele rit werd er gespuugd en cigaretten gerookt.<br />Bij het vissersdorp werd eerst de voorraad betelnoten verdeeld en gingen we met een lokale vissersman in een boot op zoek naar de whale sharks. De vissersman<br />was zo stoned als een garnaal, overigens sprak niemand enig woord engels, en nadat hij een aantal bagans, vissersplatforms was langs gegaan, staakte hij de zoektocht.<br /><br />In overleg met Kris had deze aangegeven dat de vissers iedere dag de whale sharks voerden met small fish, en daardoor wisten de vissers waar de whale sharks kwamen.<br /><br />Achteraf bleek dat de vissersman de 500 000 roepia niet besteed had aan het kopen van het lokaas en gaven de vissers op het platform ook niet door waar de whale sharks waren.<br />Nadat we nog even op een klein eilandje waren gedropt, ging de vissersman zelf vissen, werden we al na een paar uur naar het vissersdorp teruggebracht, enige communicatie was niet mogelijk.<br />'s avonds belde Kris en is hij naar het hotel gekomen. Hij gaf aan dat er fouten waren gemaakt en stelde voor om het geld voor het lokaas terug te betalen, hij bracht ons ook de volgende dag nog naar de airport.<br />Kris is een ontzettende aardige man vol goede bedoelingen maar de lokale mensen zijn nog niet klaar voor toerisme.<br /><br />Nadat we de volgende dag zijn doorgevlogen naar Biak, hadden we spijt en zijn teruggekeerd naar Nabire en hebben 3 nachten geboekt bij Kali Lemon resort, dit was klasse, zie separaat verslag.","Pasangan","0","","Ditulis pada 14 November 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Rahman_Priyono","https://www.tripadvisor.co.id/Profile/Rahman_Priyono","https://media-cdn.tripadvisor.com/media/photo-o/06/25/98/ea/angpauw.jpg","Jakarta, Indonesia","5","Agu 2016 • Teman","Pengalaman tak terlupakan","Jika anda seorang penyelam, ini adalah tempat anda dapat menyelam-dengan hiu paus. Orang dewasa dapat ikan monster 7 - 8 meter. ","Teman","0","https://media-cdn.tripadvisor.com/media/photo-o/0c/ed/0c/db/diving-with-whale-shark.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0c/ed/0c/7d/diving-with-whale-shark.jpg","Ditulis pada 12 September 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Cnocky","https://www.tripadvisor.co.id/Profile/Cnocky","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","Ghent, Belgia","5","Jul 2016","Amazing experience with Kris","We came to Nabire with a flight from Jayapura. We stayed at Nusantara hotel<br />There we asked to call Kris.  A few hours later Kris came to our hotel and we discussed the trip to the whalesharks. We paid half of the amount.<br />So the next day Kris came with a car and we drove about two hours to a remote place were some local people live. You can also go by boat but  it was Ramadan holiday and the fishermen in Nabire didn’t work so we went by car. <br />Kris arranged a boat at the local people to bring us to the bagan. About half an hour later we arrived at the bagan. The fishermen give the whalesharks  “puri”. That are small fish which they like a lot. We saw 3 whalesharks. It was amazing!  They are huge! We swam 3 hours with the whales. They are very friendly creatures.  It was an amazing experience.<br />Kris speaks good English and is very friendly. We certainly recommend to do the trip to the whalesharks with Kris!<br />Price is 4.5 million IDR (fixed price, for 2 adults and a child)<br />Incl: Transport, water and lunch<br />Bring: sunscreen, underwater camera, snorkeling gear<br /><br />","","0","https://media-cdn.tripadvisor.com/media/photo-o/0c/a6/13/dc/whale-shark-nabire.jpg","Ditulis pada 23 Agustus 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Lanneey","https://www.tripadvisor.co.id/Profile/Lanneey","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Jakarta","5","Sep 2015 • Teman","Tempat yang bagus untuk menyelam","Kami menyelam selama 5 hari semua termasuk untuk menyapa nabire terkenal hiu paus. <br />Pengalaman yang luar biasa","Teman","0","https://media-cdn.tripadvisor.com/media/photo-o/0b/4e/9f/be/cenderawasih-bay-national.jpg","Ditulis pada 18 Mei 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Maika_Mondlicht","https://www.tripadvisor.co.id/Profile/Maika_Mondlicht","https://media-cdn.tripadvisor.com/media/photo-o/0a/ec/20/27/oktaviani84.jpg","Utrecht, Belanda","1","Apr 2016 • Pasangan","A very dissapointing experience","As oppose to some reviews I saw here my trip to Nabire to see whale sharks ended up devastating. Maybe I was very unlucky and maybe the trip arranger didn't have experience to manage a failed trip and we felt very neglected.<br /><br />We went to Nabire after our trip to Raja Ampat, especially to see whale sharks. I and my husband spent around 500 USD to go there on a Batik Air plane with a bad connection (we had to fly back from Sorong to Ambon for 2 hours, transit 5 hours then flew another 2 hours to Nabire from Ambon). It was in a Thursday. After that we only have a day to do the whale shark trip because the next day (Sat) we needed to fly to Jakarta, and flight to Jakarta is not available by Sunday so if we don't take the one in Saturday we need to stay in Nabire until Monday.<br /><br />We arranged the trip with Merri Yoweni, which contact I saw via internet. Merri was in Jayapura so her sister Ellen help to arrange the trip. The cost per boat was 5.8 mio IDR and we shared it with another couple. I thought I need to book a hotel myself and then go to whale sharks place the next day with Merri's people but apparently in a conjuction with this trip we were ""obligated"" to stay in a hotel owned by Merri's family which is called Blue Moon Resort (or something with Moon) and the hotel price is not included in the package. the resort was quite far from the city center, around 30mins and quite remote. And we figured that staying there is only take us further to the whale shark place (we went on the next day to shale shark place from a beach next to the airport, and staying in the Moon  resort cost us around 1 hour back and forth to the beach). the hotel price was 400thou/night and we had to pay also for our food, which is quite expensive but we had no option since the location was remote. the hotel condition was simple and enough for staying but don't expect anything fancy.<br /><br />the next day we took bfast by 5.30Am as according to Ellen we need to go by 6AM. the day before Ellen told us that we needed to order our lunch from the hotel's restaurant so she can bring it to the boat, while according to Merri lunch should be included. So we noticed different arrangement between Ellen and Merri. The discussion was not settled but then despite of having said that we had to go by 6 Ellen was still cooking and we had to wait until 6.30AM before we went from the hotel. We arrived at Nabire beach, next to the airport, by 7AM. To our surprise the boat was still not ready. Merri insisted us to pay our down payment 3 days before the trip and I paid 2mio IDR from my 2.9mio bill, she said so that her ""management"" can arrange the boat. But Ellen only arranged the boat trip the night before, and the fishermen only started to pull the boat to the water, installing the machine and seats etc when we arrived there so we lost another half an hour and only took off from the beach by 7.30 AM.<br /><br />It took us around 1.5-2 hours to reach the bagans, basically sort of a floating raft where fisherman catch fishes. Whale sharks like to eat little fishes from the bagans and that's why we hunt them there. According to Merri whale shark foods were included in the price but we realized that we didn't bring any fishes when we took off and we asked this to the fisherman but the fisherman said confidently that it was already provided. We started to visit bagan over bagan until around 6 bagans but apparently no whale sharks. The fisherman started to get a bit nervous and they said we should go back to the first two bagans because the other bagans didn't have the little fishes that whale sharks like and the first two had them so their plan was to use those little fishes to invite the whale sharks to go up. Apparently what they meant that the whale sharks food already provided was actually they expected to find them in bagans, which apparently was not the case.<br /><br />We went back to the first 2 bagans but unfortunately they also didn't have the little fishes (they call it Puri fishes). without the little fishes the fisherman was powerless and we couldn't get the whale sharks to get to the surface. and after around 2 hours going around in a boat under the sun we had to give up and went back to the beach.<br /><br />What was very annoying about this failed trip is the weak management. The fisherman couldn't explain to us why the whale sharks didn't appear (we conclude ourselves that it was because of no Puri fishes) and in the end he said that usually guests have to bring their own Puri fishes (but at the beginning we already asked about the fishes and he said it would be provided!). We tried to call Merri and SMS her about the failed trip but she only replied by SMS saying that Ellen should take care of us and she was having a meeting. <br /><br />When we went back to the inn Ellen was not around and she finally showed up at night and we complained to her about the failed trip due to the non existence of the Puri fishes. She reacted by saying that she is responsible of the resort and not about the trip arrangement, because the arrangement is Merri's responsibility (but Merri directed us to her). And we were not happy to hear that and we said that they promised us to provide the Whale shark foods and it was not available so we wanted some money refund. Ellen said she will talk to Merri and will talk to us the next day by 7AM because we had to go to the airport by 8AM.<br /><br />And the next day Ellen was not there. She was gone. 2 people from the inn came to us with a bill for the hotel and food and I told them I didn't want to pay until I see Ellen because she promised to see us by 7AM. But they told me that Ellen is in police office to report the fisherman to the police. And they wanted to drag us too the police office as well. I think they had a good connection with the police and this can bring us to an unfortunate situation and we then chose to pay so that we won't get into trouble and miss our flight.<br /><br />I SMS Merri and ask what her ""management"" have to say about this and that we wanted a money refund and she replied to me by SMS threaten me that she will be back to Nabire and we can settle this in the police office and she called me an ""unklowledgeable Indonesian who shows stupidity"". while for the other guests she used the reason that ""the boat management is different with our management.""<br /><br />Overall what I'm saying is that meeting the whale sharks should be a great experience but it is not always a sure thing so better to provide more than one day so you can try again. And if you arrange the trip with Merri Yoweni you have to accept the flaws in management and if you have complains about the service you will be threatened to be dragged to a police office and might have to endure some rude words like I did.","Pasangan","0","","Ditulis pada 10 April 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"fairyenough","https://www.tripadvisor.co.id/Profile/fairyenough","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","Manila, Filipina","5","Jan 2016 • Pasangan","We got lucky , 5 whale sharks ","Yes we got lucky ! It rarely happen, on our first day of the 3 days we got to see 5 whale sharks.  Amazing and once in a lifetime experience.  Swimming with them, touching them, playing with them.  Bucket list checked ! Highly recommended.","Pasangan","0","https://media-cdn.tripadvisor.com/media/photo-o/0a/4e/57/18/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0a/4e/57/17/photo0jpg.jpg","Ditulis pada 12 Februari 2016","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"mamassingale","https://www.tripadvisor.co.id/Profile/mamassingale","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","Taipei, Taiwan","4","Jul 2015","Whale Shark Pengalaman Menakjubkan!","Apa pengalaman yang luar biasa! Hotel ini tidak mudah untuk membuat perjalanan ini terjadi, tetapi itulah bagaimana anda tahu ini adalah layak dikunjungi. Aku pergi dengan sebuah perusahaan bernama kali lemon, tapi aku bertemu dengan beberapa orang di jayapura yang Nabire dan berkata mereka bisa mengatur perjalanan dengan nelayan lokal untuk anda. Metode yang pernah anda inginkan, menghabiskan $200 di tentang rencana (US) setiap hari. Ini akan mencakup makanan, transportasi dan hiu paus. Untuk kali ini biaya 3D/2N dengan jeruk ini termasuk transportasi dari $650 Nabire, 3 kali sehari, dan segala sesuatu yang diperlukan dan peralatan menyelam. Periksa tanggal bulan ramadhan di sebelum anda pergi, meskipun. Aku terjebak untuk 5 hari karena semua Nabire yang tersedia bawah.","","0","","Ditulis pada 20 Agustus 2015","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"CamperSF","https://www.tripadvisor.co.id/Profile/CamperSF","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","San Francisco, CA","5","Agu 2015 • Keluarga","Luar biasa pengalaman seumur hidup","Menakjubkan, menakjubkan, menakjubkan pengalaman! Keluarga saya dari empat berenang dengan hiu paus selama beberapa jam. Anak sulungku, 14 tahun, yang kedua dan tidak pernah akan pergi. Rupanya, begitu pula whale shark. Ini mengikuti kami ketika kami meninggalkan. Tempat ini tampaknya benar-benar menikmati perusahaan kami seperti itu terus berenang atas ke kami.<br />Kami tinggal di hotel Nusantara, whale shark dan mengatur perjalanan melalui riang & chris. Chris mengantar kami keluar ke pantai di dekat hiu paus, lalu seorang nelayan membawa kami ke bagan. Kami pergi ke beberapa lain untuk snorkeling terumbu karang. Hotel ini banyak bekerja untuk membuat anda benar-benar sebuah pengalaman untuk Nabire tapi seumur hidup!","Keluarga","0","","Ditulis pada 16 Agustus 2015","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Nzdiver","https://www.tripadvisor.co.id/Profile/Nzdiver","https://media-cdn.tripadvisor.com/media/photo-o/03/89/13/a6/nzdiver.jpg","Auckland, Selandia Baru","5","Jun 2015 • Pasangan","Mungkin terbaik whale shark companions antardunia","Saya dan istri saya tinggal di resort untuk 4 hari Kalilemon.<br />Ini adalah salah satu liburan yang lebih baik.<br />The dan perhatian dari nyonya rumah kami, amelia, dan berkemas dan semua staf lain yang menakjubkan. Dari penjemputan di untuk Nabire pengantaran, termasuk Filadelfia homestay untuk malam terakhir kami adalah fantastis.<br />Segera setelah kami tiba kami dibawa keluar untuk mendapatkan diperkenalkan ke hiu paus, ini adalah kurang dari 5 menit dari resor. Segera kami bangun dekat dan ramah dengan 3 dari mereka, januari selama lebih dari satu jam.<br />setiap hari kita scuba menyelam dan hingga 2 januari dengan 5 hiu setiap kali, selama yang kita inginkan.<br />Kita diberitahu untuk tidak menyentuh hiu tapi tidak ada yang memberitahu bahwa hiu paus, mereka sering menyapu ke kami atau lembut mengisiki kami dengan sirip ekor mereka.<br />Airnya hangat, sekitar 30 deg tudung. Dan cukup jelas, memiliki ratusan foto dan video klip.<br />Ini adalah dasar Kalilemon, tetapi kami memiliki tempat tidur nyaman, kamar dan kamar mandi pribadi dan sangat baik dengan makanan lokal yang baik makan di geladak atas air.<br />jauh lebih baik daripada 5 - star menyelam resor, kami memiliki sebuah desa kecil, beberapa panduan dan orang-orang perahu, hingga 5 hiu paus di saat semua untuk diri kita sendiri. Tidak bisa meminta lebih banyak.<br />Sementara hotel ini tidak murah tapi Nabire Kalilemon dan menginaplah di, kita tidak bisa meletakkan harga untuk melihat paus hiu. Ini adalah pengalaman seumur hidup yang kini kami dan kami benar-benar menandai daftar ember.<br />Untuk salah satu yang ingin berenang dengan hiu paus, ini adalah tempat untuk pergi.","Pasangan","0","https://media-cdn.tripadvisor.com/media/photo-o/08/88/00/bf/beuatiful-creatures.jpg
https://media-cdn.tripadvisor.com/media/photo-o/08/88/00/be/encounter.jpg","Ditulis pada 2 Agustus 2015","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"mchendra","https://www.tripadvisor.co.id/Profile/mchendra","https://media-cdn.tripadvisor.com/media/photo-o/2b/ce/45/e0/caption.jpg","Jakarta, Indonesia","5","Jun 2015 • Pasangan","tempat harus pergi sebelum anda mati","kami berenang dengan whalefish! Mereka humangous, tetapi sangat ramah. Itu menakutkan pada awalnya tetapi mereka ingin hang out dan menepuk kurasa. aku tidak tahu banyak tentang binatang, tapi satu tertentu ini sangat sangat diseberang. Ini adalah sekali dalam seumur hidup pengalaman","Pasangan","0","","Ditulis pada 30 Juni 2015","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
"Christini_lo","https://www.tripadvisor.co.id/Profile/Christini_lo","https://media-cdn.tripadvisor.com/media/photo-o/08/2c/93/76/christini-lo.jpg","Jakarta, Indonesia","4","Nov 2014 • Teman","Go to National Park by Cheapest way","We are going to Kwatisore Village distrik Yaur, which is the place that very near from Bagan (floating boat), it takes only 10minutes boat drive only to reach bagan to see Whaleshark attraction. <br />And we didnt stay at Resort, but we find a local fisherman house to stay for 3days, if stay at resort can cost about Usd 700-800, i only cost about Usd 200","Teman","0","https://media-cdn.tripadvisor.com/media/photo-o/0a/ea/7b/e7/feeding.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0a/ea/7b/e3/swim-with-whaly.jpg","Ditulis pada 25 Juni 2015","Ulasan ini adalah opini subjektif dari anggota Tripadvisor, bukan dari Tripadvisor LLC."
